일자,종목명,기사요약,근거,대표단어,label,종가,거래량,등락률,KOSPI200,KOSPI200_등락률,환율,환율변동률,유가,유가변동률,S&P500,S&P500_등락률
2020.01.29,SK이노베이션,"미국 대통령 대선을 앞두고 자국 투자유치와 일자리 확대가 필요한 트럼프 정부 입장에선 LG-SK 어느 한쪽의 손을 들어주기가 쉽지 않아 보인다. 특히 SK이노베이션은 미국 조지아 공장에 1조9000억원 규모의 1차 투자가 진행 중이고, 1조원 규모의 2차 투자도 계획하고 있어 이번 판결 결과에 따라 투자에 차질이 빚어질 수 있다.",소송 호재,"투자유치, 일자리 확대, 판결, 결과, 투자, 차질",1,125000,481939,0.00%,293.98,0.41%,"1,175.71",-0.08%,53.09,-1.21%,"3,276.24",1.01%
2020.01.29,SK이노베이션,LG화학과 SK이노베이션이 미국에서 진행중인 전기차 배터리 소송전의 1차 판결이 다가온 가운데 이해 당사자간 의견 불일치로 '합의'의 골든타임을 놓칠 수 있다는 관측이다.,소송 악재,"배터리, 소송전, 판결, 의견 불일치",0,125000,481939,0.00%,293.98,0.41%,"1,175.71",-0.08%,53.09,-1.21%,"3,276.24",1.01%
2020.01.29,SK이노베이션,LG 화학 및 SK 혁신은 미국의 전기 자동차 배터리의 첫 번째 판단이 전기 자동차 배터리 소송의 첫 번째 판단이라는 관찰입니다.,소송 악재,"배터리, 소송전, 판결, 의견 불일치",0,125000,481939,0.00%,293.98,0.41%,"1,175.71",-0.08%,53.09,-1.21%,"3,276.24",1.01%
2020.01.30,SK이노베이션,김 사장은 이를 위해 배터리 부문의 투자를 확대해 새로운 성장 기회를 찾겠다고 했다.,투자 확대 기대,"투자, 확대, 성장 기회",1,125000,401074,0.00%,288.37,-1.91%,"1,176.21",0.25%,52.84,-0.47%,"3,273.40",-0.09%
2020.01.31,LG 화학,작년 말 시작된 테슬라 모멘텀으로 상승세를 타고 있는 이차전지 관련주들이 현대차의 '탈 내연기관' 선언 소식에 추가 상승 탄력을 받고 있다.,산업 성장 기대,"테슬라, 상승세, 탈 내연기관, 선언",1,337500,391298,-1.75%,284.53,-1.33%,"1,187.64",0.76%,51.57,-2.40%,"3,283.66",0.31%
2020.01.31,LG 화학,"이재광 연구원은 포스코케미칼의 주가 급등의 배경에 대해 ""테슬라로부터 시작된 글로벌 전기차 산업 센티먼트 개선 영향""이라고 분석했다.",산업 성장 기대,"개선, 영향, 테슬라, 포스코케미칼, 주가, 급등",1,337500,391298,-1.75%,284.53,-1.33%,"1,187.64",0.76%,51.57,-2.40%,"3,283.66",0.31%
2020.01.31,LG 화학,이차전지 관련주들이 현대차가 오는 2030년에는 내연기관차 출시를 최소화하겠다는 계획을 세웠다는 소식에 강세를 보이고 있다.,산업 성장 기대,"최소화, 내연기관차, 출시, 계획",1,337500,391298,-1.75%,284.53,-1.33%,"1,187.64",0.76%,51.57,-2.40%,"3,283.66",0.31%
2020.01.31,LG 화학,2000년에 설립된 2차전지 양산 설비 제작 업체인 하나기술은 약 420억원을 들여 용인에 공장을 증설했다. 제조업 경기 불황에도 대규모 투자를 통해 2차전지 설비 시장 공략에 박차를 가하는 것이다.,산업 성장 기대,"이차전지, 현대차, 내연기관차 출시, 최소화, 계획, 강세",1,337500,391298,-1.75%,284.53,-1.33%,"1,187.64",0.76%,51.57,-2.40%,"3,283.66",0.31%
2020.01.31,삼성sdi,현대차의 '탈 내연기관' 선언 소식에 추가 상승 탄력을 받고 있다.,협력사 호재,"탈 내연기관, 선언",1,276000,592428,-3.83%,284.53,-1.33%,"1,187.64",0.76%,51.57,-2.40%,"3,283.66",0.31%
2020.01.31,삼성sdi,삼성SDI가 창립이래 연매출 10조원을 최초 달성했다.,실적 호재,"연매출, 최초 달성",1,276000,592428,-3.83%,284.53,-1.33%,"1,187.64",0.76%,51.57,-2.40%,"3,283.66",0.31%
2020.01.31,삼성sdi,삼성SDI의 지난해 매출액이 창사 이래 처음으로 10조원을 돌파했다.,실적 호재,"매출액, 돌파, 처음",1,276000,592428,-3.83%,284.53,-1.33%,"1,187.64",0.76%,51.57,-2.40%,"3,283.66",0.31%
2020.01.31,삼성sdi,전기차 배터리는 물량증가에 따라 헝가리 공장을 중심으로 캐파 증설 계획,설비 투자,"공장, 증설계획",1,276000,592428,-3.83%,284.53,-1.33%,"1,187.64",0.76%,51.57,-2.40%,"3,283.66",0.31%
2020.01.31,삼성sdi,삼성SDI(006400)가 지난해 창립 이래 처음으로 연 매출 10조원을 달성했다.,실적 호재,"처음, 매출, 달성",1,276000,592428,-3.83%,284.53,-1.33%,"1,187.64",0.76%,51.57,-2.40%,"3,283.66",0.31%
2020.01.31,삼성sdi,현대차가 오는 2030년에는 내연기관차 출시를 최소화하겠다는 계획을 세웠다는 소식에 강세를 보이고 있다.,협력사 호재,"내연기관차 출시, 최소화",1,276000,592428,-3.83%,284.53,-1.33%,"1,187.64",0.76%,51.57,-2.40%,"3,283.66",0.31%
2020.02.03,LG 화학,"LG화학, 테슬라에 전기車배터리 공급",실적 호재,"테슬라, 전기 배터리, 공급",1,350000,594448,3.70%,285.05,0.18%,"1,194.97",0.62%,49.88,-2.23%,"3,225.52",-1.77%
2020.02.03,SK이노베이션,업계 관계자는 “SK이노베이션의 배터리가 품질과 가격 면에서 경쟁사보다 뛰어나 선정된 것으로 알고 있다”며 “제네시스 전기차 출시를 계기로 경쟁사에 비해 후발주자인 SK이노베이션의 기술 경쟁력이 부각될 것”이라고 말했다.,실적 호재,"경쟁사, 비해, 기술 경쟁력, 부각",1,123500,784715,-5.00%,285.05,0.18%,"1,194.97",0.62%,49.88,-2.23%,"3,225.52",-1.77%
2020.02.03,삼성sdi,지난해 4분기 삼성SDI의 전기자동차용 중대형 전지 매출이 약 50% 늘어난 것으로 추정,실적 호재,"중대형 전지, 매출, 늘어난 것",1,284000,558416,2.90%,285.05,0.18%,"1,194.97",0.62%,49.88,-2.23%,"3,225.52",-1.77%
2020.02.03,삼성sdi,테슬라 부품 공급 센트랄모텍 추석 이후 주가 55%나 급등,협력사 호재,"부품 공급, 급등, 테슬라",1,284000,558416,2.90%,292.02,0.46%,"1,194.97",0.62%,49.88,-2.23%,"3,225.52",-1.77%
2020.02.03,삼성sdi,실적 부진 1분기까지는 지속될 것,실적 부진 예상,"실적 부진, 지속",0,284000,558416,2.90%,292.02,0.46%,"1,194.97",0.62%,49.88,-2.23%,"3,225.52",-1.77%
2020.02.03,삼성sdi,성과는 지난 분기까지 계속됩니다,실적 부진 예상,"실적 부진, 지속",0,284000,558416,2.90%,292.02,0.46%,"1,194.97",0.62%,49.88,-2.23%,"3,225.52",-1.77%
2020.02.03,현대차,현대차가 오는 2030년부터 내연기관 기반의 신차 출시를 최소화하는 대신 전기차와 수소전기차 등 친환경차 위주의 신차만 내놓기로 했다는 소식이 전해진 영향으로 보인다.,산업 성장 기대,"내연기관, 신차, 출시, 최소화, 친환경차, 위주",1,123500,1270442,-1.20%,285.05,0.18%,"1,194.97",0.62%,49.88,-2.23%,"3,225.52",-1.77%
2020.02.03,현대차,정부의 전기차 보조금 혜택이 적용된 실구매가기준 보장률은 약 76% 수준이다.,정부 정책 호재,"보조금, 혜택, 적용, 전기차",1,123500,1270442,-1.20%,285.05,0.18%,"1,194.97",0.62%,49.88,-2.23%,"3,225.52",-1.77%
2020.02.03,현대차,현대차는 이번 프로그램이 신차 구매가의 최대 55%를 잔존가치로 인정해 전기차 중고차 시세 대비 높은 보장률을 제공한다고 설명했다.,공격적 마케팅,"잔존가치, 신차, 구매가, 보장률, 제공",1,123500,1270442,-1.20%,285.05,0.18%,"1,194.97",0.62%,49.88,-2.23%,"3,225.52",-1.77%
2020.02.04,LG 화학,"LG화학, 올해 전기차 배터리로 승부",산업 성장 기대,전기차 배터리,1,379500,995237,8.43%,290.68,1.98%,"1,189.79",-0.43%,49.58,-0.60%,"3,248.92",0.73%
2020.02.04,SK이노베이션,"배터리 중에서도 특히 자동차 배터리를 생산하는 회사들은 국내외에서 수주 소식을 잇따라 전하고 있다. 수주 잔액이 수백조원대로 늘어났고, 이에 따라 세계 곳곳에 공장을 짓는 대규모 투자에 나서고 있다.",설비 투자,"수주 소식, 공장, 대규모 투자",1,128000,984815,3.64%,290.68,1.98%,"1,189.79",-0.43%,49.58,-0.60%,"3,248.92",0.73%
2020.02.04,SK이노베이션,2차전지 소재를 생산하는 에코프로비엠이 대규모 수주 소식에 급등했다. 주력 제품인 하이니켈계 양극재 수요가 늘면서 연매출 1조원 돌파도 가능하다는 전망이 나온다.,협력사 호재,"에코프로비엠, 급등, 대규모 수주",1,128000,984815,3.64%,290.68,1.98%,"1,189.79",-0.43%,49.58,-0.60%,"3,248.92",0.73%
2020.02.05,삼성sdi,전일 테슬라의 주가가 급등한 데에 따른 것으로 풀이된다.,협력사 호재,"테슬라, 주가, 급등",1,314000,784165,1.95%,292.02,0.46%,"1,182.90",-0.58%,51.2,3.27%,"3,297.59",1.50%
2020.02.05,삼성sdi,글로벌 1위 배터리 기업인 중국 CATL의 작년 순이익이 전년 대비 최대 45% 급증한 것으로 추산됐다.,경쟁사 호재,"CATL, 순이익, 급증",0,314000,784165,1.95%,300.65,2.96%,"1,182.90",-0.58%,51.2,3.27%,"3,297.59",1.50%
2020.02.05,삼성sdi,"중국 Catl, Catl Catl의 글로벌 맨 위로 작년의 45 % 증가한 것으로 추정되었습니다.",경쟁사 호재,"CATL, 순이익, 급증",0,314000,784165,1.95%,300.65,2.96%,"1,182.90",-0.58%,51.2,3.27%,"3,297.59",1.50%
2020.02.05,현대차,코로나19 여파로 중국산 부품 수급에 차질이 생겨 일시 중단됐던 기아자동차 광주 2공장이 1공장에 이어 14일 생산을 재개했다.,코로나 호재,"코로나, 부품, 수급, 차질, 중단, 생산, 재개",1,124000,1032267,0.00%,292.02,0.46%,"1,182.90",-0.58%,51.2,3.27%,"3,297.59",1.50%
2020.02.06,LG 화학,세계최대 업체 테슬라 급등에 삼성SDI `역대 최고가` 경신  LG화학·SK이노도 상승세,기업 성장 기대,"테슬라, 급등, 경신",1,382000,551088,0.00%,300.65,2.96%,"1,183.40",0.04%,51.41,0.41%,"3,334.69",1.13%
2020.02.06,SK이노베이션,10일부터 공장이 정상 가동되지 못하고 사태가 장기화될 우려 탓이다.,코로나 악재,"우려, 사태, 장기화",0,136000,715116,1.49%,300.65,2.96%,"1,183.40",0.04%,51.41,0.41%,"3,334.69",1.13%
2020.02.06,SK이노베이션,10 일 이래로 공장은 정상이 아니며 상황이 장기간이 될 것입니다.,코로나 악재,"우려, 사태, 장기화",0,136000,715116,1.49%,300.65,2.96%,"1,183.40",0.04%,51.41,0.41%,"3,334.69",1.13%
2020.02.06,삼성sdi,세계최대 업체 테슬라 급등에 삼성SDI `역대 최고가` 경신,협력사 호재,"테슬라, 급등",1,318500,628991,1.43%,300.65,2.96%,"1,183.40",0.04%,51.41,0.41%,"3,334.69",1.13%
2020.02.06,현대차,"신종 코로나 감염증 여파로 10대그룹주 주가도 희비가 엇갈리고 있다. 현대차, 현대중공업, 롯데그룹주는 직격탄을 맞았고, 삼성·LG·SK그룹주는 오히려 반등세다.",코로나 악재,"직격탄, 코로나",0,132000,1659774,6.45%,300.65,2.96%,"1,183.40",0.04%,51.41,0.41%,"3,334.69",1.13%
2020.02.06,현대차,"새로운 코로나 감염의 결과로 십대 그룹 주가는 스티커링됩니다. 현대 무거운 산업, 롯데 그룹, 현대 중공업, 삼성, LG, SK 그룹은 다소 리바운드되었습니다.",코로나 악재,"직격탄, 코로나",0,132000,1659774,6.45%,300.65,2.96%,"1,183.40",0.04%,51.41,0.41%,"3,334.69",1.13%
2020.02.07,SK이노베이션,SK 이노베이션의 주력 양극활물질 공급업체인 에코프로비엠의 생산능력과 매출액도 동반 고속 성장이 예상된다.,협력사 호재,"에코프로비엠, 주력, 동반 고속 성장",1,133500,469148,-1.84%,298.21,-0.81%,"1,185.28",0.16%,50.34,-2.08%,"3,345.78",0.33%
2020.02.07,삼성sdi,신한금융투자는 6일 삼성SDI에 대해 올해 전기차 배터리 부문이 흑자전환에 성공할 것이라며 목표주가를 기존 31만원에서 40만원으로 올렸다,목표주가 상승,"흑자전환, 성공, 목표주가, 올렸다",1,317000,650781,-0.47%,298.21,-0.81%,"1,185.28",0.16%,50.34,-2.08%,"3,345.78",0.33%
2020.02.07,삼성sdi,신종 코로나바이러스 감염증(신종 코로나) 확산 사태로 중국 현지 공장 가동을 중단한 한국 전기차 배터리 기업들이 납기일을 맞추기 위해 고군분투하고 있다.,코로나 악재,"코로나, 공장 가동, 중단, 납기일, 고군분투",0,317000,650781,-0.47%,298.21,-0.81%,"1,185.28",0.16%,50.34,-2.08%,"3,345.78",0.33%
2020.02.07,삼성sdi,CATL은 최근 잠정 실적 발표를 통해 지난해 순이익 추정치를 전년 대비 20∼45% 늘어난 40억6000만∼49억1000만위안(약 6890~8334억원)으로 제시한 바 있다.,경쟁사 호재,"CATL, 실적 발표, 순이익, 늘어난",0,317000,650781,-0.47%,298.21,-0.81%,"1,185.28",0.16%,50.34,-2.08%,"3,345.78",0.33%
2020.02.07,삼성sdi,H1N1 코로나 바이러스 감염 (H1N1 Corona) 중국 전기 공장의 확산으로 중국에서 중국에서 일하는 것을 중단 한 한국 전기 자동차 배터리 회사.,코로나 악재,"코로나, 공장 가동, 중단, 납기일, 고군분투",0,317000,650781,-0.47%,298.21,-0.81%,"1,185.28",0.16%,50.34,-2.08%,"3,345.78",0.33%
2020.02.07,삼성sdi,"CATL은 작년에 19 ~ 45 % (약 6890 ~ 8,334 억 5890 ~ 8,334 억)의 순이익 추정치가 증가한 460 만에서 4,4900 만 위안 (약 6890 ~ 8,334 억원)으로 제시되었습니다.",경쟁사 호재,"CATL, 실적 발표, 순이익, 늘어난",0,317000,650781,-0.47%,298.21,-0.81%,"1,185.28",0.16%,50.34,-2.08%,"3,345.78",0.33%
2020.02.10,LG 화학,삼성SDI·LG화학 실적 부진에도 유럽 이산화탄소 규제 강화 따른 전기차 수요 기대로 주가 오름세,산업 성장 기대,"삼성 SDI, 실적 부진, 유럽, 이산화탄소 규제, 강화, 전기차, 수요, 주가 오름세",1,387000,291904,0.13%,296.24,-0.66%,"1,191.39",0.52%,49.78,0.08%,"3,327.71",-0.54%
2020.02.10,SK이노베이션,미국 전기차 업체 테슬라의 주가가 가파른 오름세를 보이면서 전기차 핵심기술인 2차전지(배터리) 시장도 뜨겁게 달아오르고 있다.,산업 성장 기대,"테슬라, 오름세, 핵심기술",1,136500,475102,2.25%,294.07,-0.66%,"1,191.39",0.52%,49.78,0.08%,"3,327.71",-0.54%
2020.02.10,SK이노베이션,전문가들은 테슬라가 열어젖힌 전기차와 2차전지 업종전망을 긍정적으로 보고 있다.,전문가 추천,"2차전지, 테슬라, 업종전망, 긍정적",1,136500,475102,2.25%,294.07,-0.66%,"1,191.39",0.52%,49.78,0.08%,"3,327.71",-0.54%
2020.02.10,SK이노베이션,"이경락 파트너는 “미국 증시에서 테슬라가 급등하면서 국내 증시의 2차전지주도 재평가를 받고 있다”며 “앞으로 2~3년간 2차전지 수요가 폭발적으로 증가하는 만큼 천보, SK이노베이션, 에코프로 등을 미리 담아둬야 할 것”이라고 말했다.",전문가 추천,"테슬라, 급등, 2차전지, 폭발적, 증가, 재평가",1,136500,475102,2.25%,294.07,-0.66%,"1,191.39",0.52%,49.78,0.08%,"3,327.71",-0.54%
2020.02.10,SK이노베이션,SK 이노베이션의 주력 양극활물질 공급업체인 에코프로비엠의 생산능력과 매출액도 동반 고속 성장이 예상된다.,협력사 호재,"에코프로비엠, 주력, 동반 고속 성장",1,136500,475102,2.25%,294.07,-0.66%,"1,191.39",0.52%,49.78,0.08%,"3,327.71",-0.54%
2020.02.10,삼성sdi,삼성SDI는 전기차 배터리 시장 급증에 따른 안정적 소재 확보를 위해 에코프로비엠에 투자를 단행할 것으로 알려졌다.,설비 투자,"안정적 소재 확보, 에코프로비엠, 투자, 단행",1,321500,387188,1.42%,296.24,-0.66%,"1,191.39",0.52%,49.78,0.08%,"3,327.71",-0.54%
2020.02.10,삼성sdi,유럽은 올해부터 이산화탄소 배출량 규제 기준을 1㎞당 95g으로 강화했다.,EU 정책 호재,"유럽, 이산화탄소 배출량, 규제, 강화",1,321500,387188,1.42%,296.24,-0.66%,"1,191.39",0.52%,49.78,0.08%,"3,327.71",-0.54%
2020.02.10,삼성sdi,삼성SDI는 에코프로비엠과 전략적 협력관계를 구축해 안정적 전기차 배터리 소재 확보를 추진하는 일환으로 에코프로비엠에 투자를 단행하는 방안을 추진 중인 것으로 알려졌다.,설비 투자,"에코프로비엠, 협력관계, 구축, 안정적, 전기차 배터리, 소재, 확보",1,321500,387188,1.42%,296.24,-0.66%,"1,191.39",0.52%,49.78,0.08%,"3,327.71",-0.54%
2020.02.10,삼성sdi,미국 전기차 제조업체 테슬라의 호실적과 유럽연합(EU)의 전기차 확대 정책 등 호재 덕분이다.,EU 정책 호재,"EU, 전기차 확대 정책",1,321500,387188,1.42%,296.24,-0.66%,"1,191.39",0.52%,49.78,0.08%,"3,327.71",-0.54%
2020.02.10,삼성sdi,테슬라' 직접 투자 부담스럽다면 '2차전지 ETF',전문가 추천,"테슬라, 2차전지 ETF",1,321500,387188,1.42%,296.24,-0.66%,"1,191.39",0.52%,49.78,0.08%,"3,327.71",-0.54%
2020.02.11,LG 화학,LS전선이 미래 먹거리인 전기차 배터리 부품 사업을 확장하기 위해 폴란드에 추가 투자를 단행한다.,협력사 호재,"LS전선, 미래 먹거리, 전기차, 배터리 부품, 사업, 확장, 폴란드, 추가 투자",1,413500,983089,6.85%,299.28,1.03%,"1,187.17",-0.35%,50.12,0.68%,"3,352.09",0.73%
2020.02.11,LG 화학,에너지저장장치(ESS) 화재와 관련 정부에서 꾸린 조사단이 지난 6일 사고 원인을 배터리 결함으로 발표하면서 관련 산업을 혼돈 속으로 밀어넣고 있다.,배터리 화재,"ESS, 화재, 사고원인, 배터리 결함",0,413500,983089,6.85%,299.28,1.03%,"1,187.17",-0.35%,50.12,0.68%,"3,352.09",0.73%
2020.02.11,LG 화학,에너지 저장 장치 (ESS) 화재 및 관련 정부의 조사 팀은 지난 6 일 동안 사고의 원인을 발표하면서 관련 산업을 혼돈로 밀어 낼 것입니다.,배터리 화재,"ESS, 화재, 사고원인, 배터리 결함",0,413500,983089,6.85%,299.28,1.03%,"1,187.17",-0.35%,50.12,0.68%,"3,352.09",0.73%
2020.02.11,삼성sdi,"LG화학은 전년 대비 65% 급증하며 중국 BYD를 제치고 3위로 올라섰고, 삼성SDI는 같은 기간 21% 증가해 6위에서 5위로 한 계단 상승했다.",배터리 시장 점유율 상승,"전년 대비, 상승",1,343000,874870,6.69%,299.28,1.03%,"1,187.17",-0.35%,50.12,0.68%,"3,352.09",0.73%
